Fish,Tank,Order,Time,Filter,Up/Down,Resting,Resting place,Hovering,Hovering place,Sinking/Floating,Transition type,Swimming,Stereotypic swimming,Stereotypic swimming group/batch,Stereotypic swimming type,Stereotypic swimming place,Stereotypic swimming number of repititions,Interation with surface,Interaction with surface type,Out of view,Nest building,Foraging
Fairy,Large,2,7:00 AM,Filter,down,,,,,,,5.96,,,,,,,,,,
Fairy,Large,2,7:00 AM,Filter,down,,,,,,,1.4,,,,,,,,,,
Fairy,Large,2,7:00 AM,Filter,down,,,,,,,13.63,,,,,,,,,,
Fairy,Large,2,7:00 AM,Filter,down,,,,,,,5.61,,,,,,,,,,
Fairy,Large,2,7:00 AM,Filter,down,,,,,,,4.93,,,,,,,,,,
Fairy,Large,2,7:00 AM,Filter,down,,,,,,,4.73,,,,,,,,,,
Fairy,Large,2,7:00 AM,Filter,down,,,,,,,10.23,,,,,,,,,,
Fairy,Large,2,7:00 AM,Filter,down,,,,,,,6.64,,,,,,,,,,
Fairy,Large,2,7:00 AM,Filter,down,,,,,,,20.15,,,,,,,,,,
Fairy,Large,2,7:00 AM,Filter,down,,,,,,,11.96,,,,,,,,,,
Fairy,Large,2,7:00 AM,Filter,down,,,,,,,3.55,,,,,,,,,,
Fairy,Large,2,7:00 AM,Filter,down,,,,,,,4.11,,,,,,,,,,
Fairy,Large,2,7:00 AM,Filter,down,,,,,,,1.9,,,,,,,,,,
Fairy,Large,2,7:00 AM,Filter,down,,,,,,,10.76,,,,,,,,,,
Fairy,Large,2,7:00 AM,Filter,down,,,,,,,13.55,,,,,,,,,,
Fairy,Large,2,7:00 AM,Filter,down,,,,,,,1.48,,,,,,,,,,
Fairy,Large,2,7:00 AM,Filter,down,,,,,,,1.26,,,,,,,,,,
Fairy,Large,2,7:00 AM,Filter,down,,,,,,,3.6,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,17.9,Floor,,,,,4.63,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,10.41,Floor,,,,,1.51,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,7.4,Floor,,,,,11.81,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,27.11,Floor,,,,,8.55,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,2.05,On or against barrel,,,,,14.73,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,5.35,Under or against plant,,,,,3.8,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,4.25,Under or against plant,,,,,5.85,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,9.55,Floor,,,,,1.1,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,3.66,Floor,,,,,7.16,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,8.55,Floor,,,,,8.73,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,5.48,Floor,,,,,1.75,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,6.45,Floor,,,,,4.1,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,6.96,Floor,,,,,3.86,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,,,,,,,6.5,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,,,,,,,7.88,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,,,,,,,12,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,,,,,,,12.61,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,,,,,,,7.58,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,,,,,,,3.68,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,,,,,,,5.16,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,,,,,,,4.36,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,,,,,,,3.2,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,,,,,,,6.11,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,,,,,,,11.21,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,,,,,,,9.2,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,,,,,,,13.05,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,,,,,,,4.4,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,,,,,,,8.08,,,,,,,,,,
Fairy,Large,2,10:00 AM,Filter,down,,,,,,,6.41,,,,,,,,,,
Fairy,Large,2,2:00 PM,Filter,down,20.4,On or against barrel,6.98,Inside barrel,,,6.13,7,1,Pacing,Front wall,4,,,11.35,,
Fairy,Large,2,2:00 PM,Filter,down,111.9,Inside barrel,,,,,11.7,8.73,2,Pacing,Front wall,3,,,6.83,,
Fairy,Large,2,2:00 PM,Filter,down,13.28,On or against barrel,,,,,13.26,,,,,,,,33.36,,
Fairy,Large,2,2:00 PM,Filter,down,3.06,Floor,,,,,6.16,,,,,,,,2.3,,
Fairy,Large,2,2:00 PM,Filter,down,7.85,Floor,,,,,9.3,,,,,,,,15.91,,
Fairy,Large,2,2:00 PM,Filter,down,9.48,Floor,,,,,4.3,,,,,,,,40.7,,
Fairy,Large,2,2:00 PM,Filter,down,14.25,Floor,,,,,6.05,,,,,,,,,,
Fairy,Large,2,2:00 PM,Filter,down,11.08,On or against barrel,,,,,29.45,,,,,,,,,,
Fairy,Large,2,2:00 PM,Filter,down,,,,,,,3,,,,,,,,,,
Fairy,Large,2,2:00 PM,Filter,down,,,,,,,5.8,,,,,,,,,,
Fairy,Large,2,2:00 PM,Filter,down,,,,,,,34.7,,,,,,,,,,
Fairy,Large,2,2:00 PM,Filter,down,,,,,,,7.8,,,,,,,,,,
Fairy,Large,2,2:00 PM,Filter,down,,,,,,,9.46,,,,,,,,,,
Fairy,Large,2,2:00 PM,Filter,down,,,,,,,14.56,,,,,,,,,,
Fairy,Large,2,2:00 PM,Filter,down,,,,,,,12.68,,,,,,,,,,
Fairy,Large,2,2:00 PM,Filter,down,,,,,,,10.7,,,,,,,,,,
Fairy,Large,2,2:00 PM,Filter,down,,,,,,,12.81,,,,,,,,,,
Fairy,Large,2,2:00 PM,Filter,down,,,,,,,8.25,,,,,,,,,,
Fairy,Large,2,2:00 PM,Filter,down,,,,,,,21.18,,,,,,,,,,
Fairy,Large,2,2:00 PM,Filter,down,,,,,,,5.11,,,,,,,,,,
Fairy,Large,2,2:00 PM,Filter,down,,,,,,,10.85,,,,,,,,,,
Fairy,Large,2,2:00 PM,Filter,down,,,,,,,1,,,,,,,,,,
Fairy,Large,2,2:00 PM,Filter,down,,,,,,,2.45,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,3.88,Floor,3.05,Mid water column,,,5.93,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,23.68,Under or against plant,,,,,5.18,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,9.18,Floor,,,,,6.86,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,41.88,Under or against plant,,,,,15.63,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,22.05,On or against barrel,,,,,1.6,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,5.65,Under or against plant,,,,,4.98,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,5.93,Under or against plant,,,,,1.66,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,21.43,Floor,,,,,3.98,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,,,,,,,4.41,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,,,,,,,3.9,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,,,,,,,18.21,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,,,,,,,10.03,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,,,,,,,9.31,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,,,,,,,4.7,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,,,,,,,10.1,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,,,,,,,7.8,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,,,,,,,7.83,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,,,,,,,8.03,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,,,,,,,8.51,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,,,,,,,12.06,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,,,,,,,5.03,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,,,,,,,3.76,,,,,,,,,,
Fairy,Large,2,6:00 PM,Filter,down,,,,,,,2.81,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,6.61,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,6.8,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,12.53,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,3.58,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,6.8,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,7.35,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,13.18,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,9.93,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,5.48,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,6.16,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,9.91,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,13.41,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,4.35,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,13.95,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,7.71,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,25.41,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,17.93,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,3.93,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,12.8,,,,,,,,,,
Fairy,Barren,5,7:00 AM,Filter,down,,,,,,,28.73,,,,,,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,9.06,4.9,1,Pacing,Middle tank,6,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,1.96,29.96,2,Pacing,Middle tank,9,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,3.35,6.93,3,Pacing,Middle tank,4,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,2.85,5.63,4,Pacing,Middle tank,5,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,7.33,4.48,4,Pacing,Middle tank,5,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,3.1,4.53,4,Pacing,Middle tank,5,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,6.08,4.66,5,Pacing,Middle tank,4,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,7.58,1.91,5,Pacing,Middle tank,4,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,7.71,4.11,6,Pacing,Middle tank,3,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,4.35,7.35,7,Pacing,Middle tank,8,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,9.16,3.55,7,Pacing,Middle tank,8,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,4.76,4.3,7,Pacing,Middle tank,8,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,1.86,3.71,7,Pacing,Middle tank,8,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,3,20.51,8,Pacing,Middle tank,6,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,3.56,8.35,8,Pacing,Middle tank,6,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,2.7,3.85,9,Pacing,Middle tank,4,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,1.95,4.75,9,Pacing,Middle tank,4,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,2.46,5.53,10,Pacing,Middle tank,5,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,4.16,3.36,10,Pacing,Middle tank,5,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,2.88,5.16,10,Pacing,Middle tank,5,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,2.83,15.91,11,Pacing,Middle tank,10,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,27.66,3.76,11,Pacing,Middle tank,10,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,7.01,2.95,11,Pacing,Middle tank,10,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,,8.98,12,Pacing,Middle tank,3,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,,3.85,12,Pacing,Middle tank,3,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,,1.88,13,Pacing,Middle tank,7,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,,29.45,13,Pacing,Middle tank,7,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,,17.35,14,Pacing,Middle tank,3,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,,23.93,15,Pacing,Middle tank,12,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,,9.36,15,Pacing,Middle tank,12,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,,5.26,15,Pacing,Middle tank,12,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,,2.66,15,Pacing,Middle tank,12,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,,5.46,15,Pacing,Middle tank,12,,,,,
Fairy,Barren,5,10:00 AM,Filter,down,,,,,,,,13.26,16,Pacing,Middle tank,4,,,,,
Fairy,Barren,5,2:00 PM,Filter,down,,,,,,,0.88,65.57,6,Pacing,Side tank,15,,,,,
Fairy,Barren,5,2:00 PM,Filter,down,,,,,,,9.03,51,7,Pacing,Side tank,15,,,,,
Fairy,Barren,5,2:00 PM,Filter,down,,,,,,,5.61,38.26,8,Pacing,Side tank,10,,,,,
Fairy,Barren,5,2:00 PM,Filter,down,,,,,,,0.73,15.89,9,Pacing,Side tank,4,,,,,
Fairy,Barren,5,2:00 PM,Filter,down,,,,,,,11.83,82.55,10,Pacing,Side tank,26,,,,,
Fairy,Barren,5,2:00 PM,Filter,down,,,,,,,3.71,10.1,11,Pacing,Side tank,3,,,,,
Fairy,Barren,5,2:00 PM,Filter,down,,,,,,,9.15,38.25,12,Pacing,Side tank,10,,,,,
Fairy,Barren,5,2:00 PM,Filter,down,,,,,,,6,8.75,13,Pacing,Side tank,3,,,,,
Fairy,Barren,5,2:00 PM,Filter,down,,,,,,,1.98,,,,,,,,,,
Fairy,Barren,5,2:00 PM,Filter,down,,,,,,,3,,,,,,,,,,
Fairy,Barren,5,2:00 PM,Filter,down,,,,,,,2.76,,,,,,,,,,
Fairy,Barren,5,2:00 PM,Filter,down,,,,,,,1,,,,,,,,,,
Fairy,Barren,5,2:00 PM,Filter,down,,,,,,,6.5,,,,,,,,,,
Fairy,Barren,5,6:00 PM,Filter,up,,,,,,,4.95,,,,,,,,,,
Fairy,Barren,5,6:00 PM,Filter,up,,,,,,,4.86,,,,,,,,,,
Fairy,Barren,5,6:00 PM,Filter,up,,,,,,,5.36,,,,,,,,,,
Fairy,Barren,5,6:00 PM,Filter,up,,,,,,,2.56,,,,,,,,,,
Fairy,Barren,5,6:00 PM,Filter,up,,,,,,,1.11,,,,,,,,,,
Fairy,Barren,5,6:00 PM,Filter,down,,,,,,,3.56,92.8,1,Pacing,Side wall,24,3.88,Head shake/swim into wall (see reflection?),,,
Fairy,Barren,5,6:00 PM,Filter,down,,,,,,,5.73,58.82,2,Pacing,Side wall,15,,,,,
Fairy,Barren,5,6:00 PM,Filter,down,,,,,,,18.06,10.71,3,Pacing,Side wall,3,,,,,
Fairy,Barren,5,6:00 PM,Filter,down,,,,,,,11.7,13.01,4,Pacing,Side wall,4,,,,,
Fairy,Barren,5,6:00 PM,Filter,down,,,,,,,10.06,21.95,5,Pacing,Side wall,5,,,,,
Fairy,Barren,5,6:00 PM,Filter,down,,,,,,,11.1,47.06,6,Pacing,Side wall,12,,,,,
Fairy,Barren,5,6:00 PM,Filter,down,,,,,,,16.35,20.36,7,Pacing,Side wall,5,,,,,
Fairy,Barren,5,6:00 PM,Filter,down,,,,,,,16.73,26.7,8,Pacing,Side wall,6,,,,,
Fairy,Barren,5,6:00 PM,Filter,down,,,,,,,11.21,19.66,9,Pacing,Side wall,5,,,,,
Fairy,Barren,5,6:00 PM,Filter,down,,,,,,,5.71,12.65,10,Pacing,Side wall,3,,,,,
Fairy,Barren,5,6:00 PM,Filter,down,,,,,,,1.46,54.57,11,Pacing,Side wall,14,,,,,
Fairy,Barren,5,6:00 PM,Filter,down,,,,,,,3.45,20.88,12,Pacing,Side wall,5,,,,,
Fairy,Barren,5,6:00 PM,Filter,down,,,,,,,3.11,10.76,13,Pacing,Side wall,3,,,,,
Fairy,Barren,5,6:00 PM,Filter,down,,,,,,,4.51,29.33,14,Pacing,Side wall,7,,,,,
Fairy,Barren,5,6:00 PM,Filter,down,,,,,,,13.11,,,,,,,,,,
Ghost,Small,1,10:00 AM,,up,45.35,Plant leaves,4.1,Just under surface,,,12.91,,,,,,1,Aggressive plant,,,
Ghost,Small,1,6:00 PM,,up,,,3.86,Just under surface,,,5.5,,,,,,1.68,Head shake/swim into wall,,,8.36
Ghost,Small,1,10:00 AM,,up,136.15,Plant leaves,15.76,Just under surface,,,4.3,,,,,,1,Aggressive plant,,,
Ghost,Small,1,6:00 PM,,up,,,,,,,4.53,,,,,,,,,,
Ghost,Small,1,10:00 AM,,up,,,,,,,10.21,,,,,,2.63,Head shake/swim into wall,,,
Ghost,Large,2,7:00 AM,Filter,up,2.53,On or against barrel,3.71,Just under surface,,,28,,,,,,,,,,21.66
Ghost,Jar,4,7:00 AM,,up,,,8.11,Just under surface,,,2.55,,,,,,,,27.06,,
Ghost,Jar,4,7:00 AM,,up,,,8.23,Mid water column,,,5.98,,,,,,,,171.22,,
Ghost,Jar,4,7:00 AM,,up,,,6.43,Mid water column,,,4.51,,,,,,,,,,
Ghost,Jar,4,7:00 AM,,up,,,11.25,Mid water column,,,6.13,,,,,,,,,,
Ghost,Jar,4,6:00 PM,,up,,,3.25,Just under surface,,,4.85,,,,,,,,,,
Ghost,Small,1,7:00 AM,,up,9.55,Surface,6.85,Just under surface,,,3.05,,,,,,,,,,2.65
Ghost,Small,1,7:00 AM,,up,22.13,Plant leaves,16.48,Just under surface,,,1.15,,,,,,,,,,
Ghost,Medium,3,7:00 AM,Filter,up,11.85,Plant leaves,3.1,Mid water column,,,5.13,,,,,,,,,,12.88
Ghost,Medium,3,7:00 AM,Filter,up,3.83,Plant leaves,3.2,Just under surface,,,1.88,,,,,,,,,,12.43
Ghost,Medium,3,6:00 PM,Filter,up,,,,,,,5.16,,,,,,,,,,
Ghost,Medium,3,6:00 PM,Filter,up,169.55,Plant leaves,3,Just under surface,,,1.6,,,,,,,,,,
Ghost,Medium,3,6:00 PM,Filter,up,70.92,Plant leaves,,,,,6.15,,,,,,,,,,
Ghost,Jar,4,7:00 AM,,up,,,3.1,Just under surface,,,3.01,,,,,,,,49.43,,
Ghost,Jar,4,6:00 PM,,up,5.1,Surface,3.66,Mid water column,,,14.6,,,,,,47.98,Head shake/swim into wall,,34.53,
Ghost,Small,1,2:00 PM,,up,,,,,,,3.9,,,,,,3.31,Head shake/swim into wall,,,
Ghost,Small,1,6:00 PM,,up,,,9.36,Just under surface,,,1.71,,,,,,,,,,
Ghost,Jar,4,7:00 AM,,up,,,4.28,Mid water column,,,15.83,,,,,,,,,,
Ghost,Jar,4,7:00 AM,,up,,,5.03,Mid water column,,,4.66,,,,,,,,,,
Ghost,Jar,4,7:00 AM,,up,,,3.75,Mid water column,,,5.8,,,,,,,,,,
Ghost,Jar,4,7:00 AM,,up,,,,,,,2,,,,,,,,,,
Ghost,Jar,4,7:00 AM,,up,,,,,,,3.45,,,,,,,,,,
Ghost,Jar,4,7:00 AM,,up,,,,,,,5.85,,,,,,,,,,
Ghost,Jar,4,7:00 AM,,up,,,,,,,10.68,,,,,,,,,,
Ghost,Jar,4,7:00 AM,,up,,,,,,,6.51,,,,,,,,,,
Ghost,Jar,4,7:00 AM,,up,,,,,,,5.31,,,,,,,,,,
Ghost,Jar,4,10:00 AM,,up,,,11.25,Mid water column,,,4.6,,,,,,,,12.98,,
Ghost,Jar,4,10:00 AM,,up,,,18.01,Mid water column,,,5.83,,,,,,,,,,
Ghost,Jar,4,10:00 AM,,up,,,3,Just under surface,,,3.98,,,,,,,,,,
Ghost,Jar,4,10:00 AM,,up,,,3.78,Just under surface,,,2.73,,,,,,,,,,
Ghost,Jar,4,10:00 AM,,up,,,4.3,Mid water column,,,4.06,,,,,,,,,,
Ghost,Jar,4,10:00 AM,,up,,,24.81,Mid water column,,,3.38,,,,,,,,,,
Ghost,Jar,4,10:00 AM,,up,,,10.5,Mid water column,,,13.05,,,,,,,,,,
Ghost,Jar,4,10:00 AM,,up,,,6.83,Mid water column,,,5.25,,,,,,,,,,
Ghost,Jar,4,10:00 AM,,up,,,9.46,Mid water column,,,6.48,,,,,,,,,,
Ghost,Jar,4,10:00 AM,,up,,,8.46,Just under surface,,,2.46,,,,,,,,,,
Ghost,Jar,4,10:00 AM,,up,,,18.93,Mid water column,,,11.35,,,,,,,,,,
Ghost,Jar,4,10:00 AM,,up,,,8.43,Mid water column,,,3.71,,,,,,,,,,
Ghost,Jar,4,10:00 AM,,up,,,4.18,Mid water column,,,11.76,,,,,,,,,,
Ghost,Jar,4,10:00 AM,,up,,,5.43,Just under surface,,,4.5,,,,,,,,,,
